Description,TotalSales,AvgProfitMargin,TargetBrand
Line 39 Chard,40901.58,40.4024979,No
Twenty 2 Vodka,31319.74,22.2017488,No
Barefoot Cellars Red Moscato,55120.37,25.19214668,No
Movendo Moscato,40750.56,40.21741051,No
Hine Rare VSOP,31924.88,23.69775548,No
Pacific Rim Rsl,34934.78,30.32387781,No
Skinnygirl Sweet'Arita,34970.24,30.39904788,No
Souverain Chard N Cst,34157.7,28.80176358,No
Sandeman Fine Rich Madeira,38503.93,36.85839342,No
Kim Crawford Svgn Bl Sptfire,35574.69,31.70338238,No
Alice White Chard Ausl,43800.57,44.56053882,No
Layer Cake Barosa Shiraz,68437.41,64.53536158,No
BV Coastal Estate Cab Svgn,40100.79,28.40710119,No
Highland Park Dark Origins,37069.93,34.6243168,No
Siduri Pnt Nr Williamette Vy,28408.19,14.69657166,No
Jackson Morgan Salted Carmel,37433.79,35.30043311,No
I Lauri Bajo Montepul d'Abru,36756.56,34.14938721,No
Jose Cuervo Silver w/Marg Mx,37477.8,35.43036144,No
Drops of Jupiter Red,36250.63,33.31536583,No
Ghost Pines Pnt Nr L Martini,28492.39,15.44830041,No
Forbidden Secret Dark Mocha,34479.04,30.15791623,No
Cusumano Nero D'Avola Sicily,39037.06,38.37671177,No
Girls in the Vineyard Cab S,33350.62,27.94559741,No
Amador Double Barrel Bourbon,29952.51,19.80985901,No
Barco Negro Douro,43297.81,44.66814834,No
MacMurray Ranch Chard Sonoma,35625.72,32.88219859,No
Old Mexico Gold Tequila,29570.67,19.17396528,No
Gran Centenario Anejo,29333.24,18.53429761,No
Armand De Brignac Brut,37638.67,36.52145519,No
Troublemaker Red,47977.69,50.25544164,No
White Mountain Vodka,24540.18,2.756051504,No
Robert Sinskey Pnt Nr Carner,34848.23,31.70384837,No
Estancia Merlot Central Cst,47256.54,49.69487821,No
Infamous Goose Svgn Bl,24404.22,2.879256129,No
James E Pepper 1776 Rye,35727.28,33.81737988,No
Gnarly Head Chard Cal,38362.27,38.44342371,No
Perrier Jouet Belle Epoque,33581.26,29.83801084,No
Ardmore Legacy Single Malt,29665.96,20.63631179,No
Irony Pnt Nr Monterey,34276.12,31.42292652,No
C Y Toro Frontera Svgn Bl,33142.04,29.15825338,No
Bota Box Merlot Cal,37511.63,37.47779022,No
Paraduxx Red Duckhorn Napa,39109.36,40.13300141,No
Landmark Overlook Chard,67928.32,65.53558221,No
Artesa Carneros Chard,50184.02,53.36099021,No
Ch Montelena Chard Napa,32387.62,27.73633876,No
Mumm Napa Bl de Blanc,37761.92,38.05471226,No
Sean Minor Carneros Pnt Nr,32844.31,28.83379191,No
Schmitt Sohne Spatlese Psprt,38032.19,38.5985924,No
Mouton Cadet White Brdx,38801.05,39.89531211,No
Zorvino Bacca Z Blackberry,35786.42,34.84855428,No
Gabbiano Chianti Clsc,38258.67,39.15201443,No
Elk Cove Pnt Gris Ore,39016.91,40.35370817,No
Darkhorse Merlot,33078.6,29.67537925,No
Pigs Nose Scotch,31523.52,26.29271731,No
Jose Cuervo Lite Wh Peach,41268.99,43.7698863,No
Nardi Casale 08 Bosco Brunel,33643.98,31.04680243,No
Uisce Beatha Irish Whisky,26190.79,11.56658505,No
Riunite Moscato,37990.76,39.04854759,No
Murphy-Goode Chard Sonoma,38262.61,39.56337532,No
Dom Serene Yamhill Cv Pnt Nr,30323.68,23.85070018,No
Don Felix Anejo Tequila,33944.96,31.98884312,No
Arrow White Creme de Cacao,29666.87,22.19469058,No
Glenmorangie Original VAP,48412.89,52.36029082,No
Beringer Fndrs Est Merlot,73963.71,44.36809125,No
Gallo Twin Valley Chard Cal,35440.95,34.9965506,No
Glenrothes Sherry Cask Rsv,28310.18,18.65523285,No
J Drouhin Chablis,34061.37,32.40054643,No
Carpineto Dogajolo Tuscan R,48676.35,52.71502485,No
Highland Park 15 Yr Old,27437.11,16.15111796,No
Skyy Infusions Dragon Fruit,36431.13,36.89531453,No
Duckhorn Decoy Znfdl Napa Vl,45579.62,49.56605606,No
Tres Agaves Blanco Tequila,32045.03,28.29977067,No
Seagrams VO Canadian Whiskey,35513.79,35.36344614,No
Thierry Delaunay Tour Svgn B,23301.42,1.697922273,No
Rive Droite Rive Gauche CDR,33361.89,31.40556485,No
Ch Ste Michelle Hrse Hvn Svg,38426.67,40.51485596,No
Kim Crawford Chard Unoaked,32639.95,30.016345,No
Wild Turkey Rare Breed,29904.96,23.75813243,No
Louis Latour 12 Marsannay Bl,23348.32,2.464931096,No
R.Mondavi PS Bourbon Barrel,28901.25,21.241884,No
Bacardi Party Mai Tai,34810.2,34.64185785,No
Calvados Boulard Grnd Brandy,26359.98,13.86488154,No
Pichot Dom Moriette Vouvray,32850.41,31.03002367,No
Block Nine Caiden Vyd Pnt Nr,33942.66,33.31082479,No
Silverado Merlot Napa,36224.7,37.68064332,No
Napa Highlands Meritage,32947.02,31.53153153,No
Kinky Gold Liqueur,35099.03,35.7298478,No
Zabrin de Fuego Garnacha,40654.93,44.61404804,No
Primaterra Pnt Grigio,29533.58,23.84986852,No
F Coppola Rosso Bianco Rosso,39586.87,43.21576826,No
Morgan Winery Metalico Chard,37717.8,40.46026014,No
Picpoul d Pinet HB Languedoc,32179.7,30.30009602,No
Lindemans Bin 40 Merlot,29041.47,22.79485164,No
Layer Cake Primitivo Puglia,34630.61,35.26541981,No
Gallo Copperidge Chard Cal,36481.17,34.92897985,No
Spy Valley Svgn Bl Marlboro,32633.33,31.36747001,No
Dom Bousquet Malbec Mendoza,31388.98,28.73747411,No
C R Clrs Fortissimo Red,34766.19,35.71556158,No
Cambria Julias Vyd Pnt Nr,44194.12,49.50097434,No
La Posta Angel Plucci Malbec,34675.23,35.646858,No
De Loach Pnt Nr,33177.08,32.83097849,No
Antinori Villa Chianti Class,31553.89,29.44781135,No
1800 Silver w/ Shot Glasses,31476.9,29.30701562,No
Gold Crown Vodka,28877.39,23.02351424,No
Rebel Yell Small Batch Rye,28804.12,22.84284332,No
Trimbach Pnt Bl,31678.81,29.92287273,No
Campo Viejo Gr Cava Brut Rsv,31702.09,30.02448734,No
Inniskillin Icewn Ngra Vidal,35543.64,37.62546548,No
The London No 1 Gin,22192.6,0.2218307,No
Ch Montaud Cotes de Provence,34638.87,36.17568933,No
Cuervo Silver Rolling Stones,60285.5,63.37781058,No
Duckhorn Decoy Merlot Sonoma,30655.21,27.99423002,No
Chronic Cellars Purple Parad,26028.65,15.22157315,No
Ch de Montfort Vouvray,30814.33,28.42440514,No
Beringer Chard Private RSV,33967.63,35.24864702,No
Boggy Meadow Switchel Vodka,27320.89,19.52586464,No
GlenDronach 15 Yr Scotch,41479.47,47.01533072,No
De Loach Cab Svgn Cal,35659.59,38.41659425,No
Carmel Road Pnt Nr Monterey,32418.22,32.59950731,No
Ch La Mission Haut-Brion 10,32999.7,33.78976173,No
Hornitos Reposado VAP,31846.31,31.82287053,No
Charles Smith Boom Boom Syra,25528.14,15.15598081,No
Sauza Tres Generaciones Pla,28283.67,23.46873655,No
Morgan Winery Highland Chard,47274.94,54.21485464,No
General John Stark Vodka,29615.81,26.92051982,No
Jos Phelps Chard,24807.91,12.79313735,No
Cupcake Angel Food,34598.43,37.48433094,No
A by Acacia Unoaked Chard Ca,31888.61,32.17731974,No
Barefoot Sparklng Pnt Grigio,31828.14,32.08745469,No
Cavit Merlot Trentino,34732.99,34.94134755,No
Russo Limoncello,30564.3,29.39262473,No
Livingston Merlot Cal,33569,25.33708659,No
Avion Tequila 3/50ml Sampler,24005.97,10.19233966,No
Citra Pnt Grigio,35711.88,39.67545254,No
Clos du Bois RSV Cab Svgn,32644.69,34.06143541,No
Chartron La Fleur Brdx Whit,32626.77,34.0317169,No
Grand Mayan Ultra Aged Teq,30996.9,30.66867977,No
Giesen Svgn Bl,24219.8,11.31842542,No
Marques de Caceres Blanco Wh,34616.21,37.97466563,No
A by Acacia Chard Cal,30677.23,30.03305709,No
Corner Creek Rsv Bourbon,56577.98,25.66731672,No
House Wine Chard,22001.77,2.575065552,No
Mirassou Chard Cntrl Coast,36723.24,41.68466617,No
Deanston SM Virgin Oak,33752.9,36.60206975,No
Menage a Trois Chard,30668.32,30.42859863,No
Ch Beauchene Rose,31591.08,32.49774936,No
Eppa Red Sangria Organic,29797.03,28.45595685,No
Livingston Clrs Wh Znfdl Cal,31701.56,32.7758634,No
Schmitt Sohne Auslese,32278.04,34.08149937,No
Egan's Single Malt Irish Wh,21369.43,0.613399609,No
Rosemount Diamond Cab Svgn,40730.32,47.87843552,No
Newport Vyds Great White RI,36059.77,41.14715651,No
Sonoma-Cutrer Pnt Nr,28010.66,24.2771145,No
Ponzi Willamette Pnt Nr,29985.9,29.3601326,No
Kermit Lynch Cotes du Rhone,33224.28,36.28214065,No
Murphy-Goode Svgn Bl,33438,36.84466774,No
Borsao Campo de Borja Red,32635.73,35.39350889,No
Barefoot Bubbly Prosecco,31863.17,33.84813878,No
Zaccagnini Rsl,27383.54,23.02938188,No
Colombo Marsala Sweet,32804.84,35.74948087,No
Prophecy Svgn Bl,30239.76,30.32087556,No
Bowman Brothers Small Batch,25521.49,17.47464588,No
Trinchero Main St Cab Svgn,30880.65,31.81863076,No
Pike Creek Canadian Whisky,31877.05,33.95257717,No
X Rated Fusion Liqueur,30989.81,32.08845101,No
Slingshot Cab Svgn,33055.82,36.3414975,No
Pendleton 1910,22342.32,5.826700182,No
Liberty School Pnt Nr CC,56137.25,62.56033204,No
Montgras RSV Svgn Bl Casabln,29590.6,29.08410103,No
Billecart-Salmon Brut Rsv,27541.73,23.89759104,No
Sweet Baby Vyds Raspberry,27121.38,22.82040958,No
Sharpe Hill Ballet of Angel,32811.33,36.20846823,No
Trivento Select Mendz Malbec,35550.83,41.14399017,No
Monte Alban Mezcal,26783.37,21.88417664,No
R M Woodbridge Cab/Merlot,34622.03,39.65128561,No
Omaka Springs Svgn Bl,28091.26,25.72622232,No
Banfi Chianti Clsc Tuscany,32726.35,36.26860313,No
Tres Agaves Anejo Tequila,23879.87,12.65949103,No
Carpineto Dogajolo Tuscan Wh,49511.85,57.90159325,No
Wild Horse CC Merlot,49185.14,57.68040916,No
C Y Toro Gran Reserva Cab Sv,29999.83,30.63054024,No
Blufeld Rsl,32045.88,35.23239181,No
Elk Cove Pnt Nr Ore,37213.92,44.23398556,No
Jacobs Crk Cab Svgn,31019.36,33.19804148,No
Saldo Znfdl Cal,25827.54,19.85036128,No
LaBelle Winery Granite Red,31020.6,33.33049651,No
Ch Ste Michelle Eroica Rsl W,28382.24,27.15345935,No
Tommasi Poggio Al Tufo Rompi,30700.19,32.99907916,No
Taken Red Napa,27888.84,26.29621741,No
R Mondavi Pvt Sel Svgn Bl,35232.93,41.67856605,No
Tommasi Valpo Clsc Supr Rafl,33620.64,38.98390988,No
Girl & Dragon Cab Svgn,23646.78,13.32299789,No
Las Rocas Spanish Red,30673.61,33.20473202,No
Ravenswood Znfdl Sonoma,29938.56,31.63999872,No
Dom Chandon Brut,32261.88,36.63571373,No
Heritance Svgn Bl,28426.38,28.09495968,No
Mommys Time Out Garganega/P,30781.15,33.70955926,No
Cline Cashmere Red Cal,47964.35,57.46440846,No
Sterling Merlot,53904.59,62.1891197,No
Merry Wh Chocolate Liqueur,30399.61,32.95894257,No
Rhum Barbancourt Estate RSV,36377.58,44.01221851,No
Catena RSV Cab Svgn,31668.76,35.75750992,No
Flag Hill Apple Cran NH,30552.48,33.41371961,No
Nathanson Creek Merlot,33440.79,39.16860218,No
Stolichnaya Ohranj Orange,27382.5,26.00624486,No
Malibu 50ml Sampler Pack,27667.16,26.774378,No
R M Woodbridge Pnt Nr Cal,34830.57,41.83643851,No
C K Mondavi Merlot,29571.07,27.75014325,No
Middle Sister Sweet & Sassy,32433.54,37.56851704,No
Art in the Age Rhubarb Tea,28164.03,28.20459288,No
W Hill Est Cntrl Cst Pnt Nr,28810.1,29.83467603,No
Bulldog Gin,26138.75,22.73781263,No
The Other Red,30254.54,33.29873797,No
Ch St Sulpice,39737.19,49.23863514,No
Ca Del Monte Amarone Red,20472.53,1.516031482,No
Jack Daniels Master Dist VAP,27410.86,26.4536027,No
Hunt & Harvest Cab Svgn,28345.1,29.23313024,No
North by Northwest Rose,29590.76,32.37402486,No
Hudson Four Grain Bourbon,22669.51,11.80753355,No
Bonterra Viognier Orgnic,29079.31,31.25246094,No
Dibon Cava Brut Rsv,28208.63,29.14062115,No
The Dreaming Tree Svgn Bl,20708.52,3.535549619,No
Sebastiani Cab Svgn Sonoma,35922.03,44.41085317,No
Shelton Wild Thing Znfdl,28621.5,30.23534755,No
Seghesio Old Vine Znfdl,31398.16,36.45856955,No
Gallo Copperidge Pnt Grigio,29931.18,33.35805672,No
Duval-Leroy Champagne Brut,48592.81,59.03443328,No
Nathanson Creek Cab Svgn,30951.76,35.70097468,No
Laphroaig Cairdeas Islay,33454.48,40.51756297,No
Yellow Tail Svgn Bl,31675.81,37.29347411,No
Girls in the Vineyard Svgn B,27810.64,28.58704438,No
Agave Underground Tequila,24975.95,20.48302467,No
Viniq Ruby Shimmery Liqueur,29776.32,33.42417733,No
Corvo Sicily Nero D'Avola,29563.1,33.04220464,No
David Bruce Pnt Nr Sonoma,25900.44,23.57797783,No
Mont Redon Cotes du Rhone,26789.25,26.27856323,No
Stags Leap Winery Chard Napa,25881.63,23.75580672,No
Big House Cardinal Bst Znfdl,30023.28,34.34811253,No
Red Rock Merlot Cal,32865.43,40.03303775,No
Trefethen Chard Napa,28305.42,30.37835157,No
Rioja Bordon Rsva Tempranllo,28191.19,30.11901945,No
1800 Anejo Tequila,30316.78,35.02608127,No
Bastille 1789 French Whiskey,23504.12,16.20324437,No
Achaval Ferrer Quimera,29358.23,33.00553201,No
Kahlua Salted Caramel,24909.89,21.11386281,No
Lady Lola White,23771.4,17.38938388,No
Belvedere Wild Berry,30166.96,34.94379281,No
Peter Lehmann Layers Red,29027.67,32.4155194,No
Livingston Nat Flvrs Chard,30999.72,30.26939727,No
Perrin Chtnf du Pape,24406.6,19.8122639,No
Rodney Strong Charlottes Svg,31211.09,37.29440401,No
Svedka Citron Vodka,48739.29,36.97125807,No
Trivento Amado Sur Malbec,28731.54,32.15859644,No
Silverado Chard,42805.82,54.47670434,No
Mirassou Cab Svgn Cal,31828.14,38.77719527,No
Angelini Pnt Nr Veneto,31536.69,38.29587062,No
Dark Horse Pnt Nr,27845.15,30.14654258,No
Backbone Blended Bourbon,20896.17,7.004202205,No
Matanzas Creek Svgn Bl Sonom,25680.52,24.5196359,No
Fetzer Valley Oaks Cab Svgn,43370.73,36.42428366,No
Marques de Caceres Gran RSV,28393.87,31.85191029,No
Corazon de Agave Anejo,23775.96,18.65859465,No
Louis Latour 12 Bourgogne Ga,25370.84,24.05111537,No
Davis Bynum Jane's Vyd Pnt,22054.88,12.69129553,No
Breca OV Garnacha Calatayud,31455.76,38.79737765,No
Duck Pond Pnt Gris Ore,30197.72,36.25485633,No
Fat Bastard Chard,31341.35,38.58669138,No
Les Darons Lang J Carrel Rou,37089.97,48.11934332,No
Segura Viudas Brut RSV,29658.16,35.14358274,No
Latour Macon Village Chamery,29613.06,35.09140899,No
Steele Wines Scarlet Lake Cn,28085.82,31.58426565,No
Ecco Domani Colle Pnt Grigio,28127.37,31.68596993,No
Steele 10 Pnt Nr Sangiacomo,22721.79,15.46836759,No
Cornerstone WV Pnt Nr 11,28389.78,32.39708092,No
Kirk and Sweeney 18 Yr Rum,27161.23,29.34933359,No
Erath Pnt Gris Ore,29922.45,35.87958205,No
Skinnygirl Grapefruit Marg,27534.38,30.34090472,No
Schug Pnt Nr Carneros,64655.78,80.39783399,No
Beringer Chard Napa Vly,25874.83,25.93350372,No
Pavao Vinho Verde Adegas Wh,31549.97,39.45528316,No
Bodegas Izadi Tempranillo Rd,29315.08,34.91936573,No
Rex Goliath Cab Svgn,29952.34,36.31058542,No
F Coppola Directors Pnt Nr,27183.92,29.88630779,No
David Girard Vyds Code Rouge,29423.46,35.24099477,No
Loredona Moscato Monterey,19934.72,4.512478731,No
Rosita Tequila Wh,27935.03,31.94809528,No
Jacobs Crk Shrz/Cab Svgn,30202.93,37.0988179,No
Lincourt Lindsays Pnt Nr,47503.31,60.03726898,No
Yellow Spot Irish Whisky,29897.01,36.52408719,No
The Wolftrap Syrah Vio Mourv,27072.91,29.91961337,No
Milagro Tequila Reposado SBR,28244.99,32.83120299,No
B Doon The Heart Has Rieslin,27493.59,31.0989216,No
Hennessy VSOP Cognac,25196.4,24.81783112,No
Farnum Hill Semi-Dry Cider,28416.3,33.34230706,No
Ghost Pines Znfdl L Martini,40792.99,53.57069928,No
Frogs Leap Merlot Napa,25186.26,24.87840592,No
Krupnik Spiced Honey Liqueur,25575.8,26.0664378,No
Delord Bas-Armagnac 25 Yr,26476.69,28.61362202,No
Polka Dot Rsl Pfalz,31280.25,39.60521415,No
Dewar's 15 Yr Old Rsv,19294.85,2.174518071,No
Flag Hill Cayuga White,31461.78,40.10548672,No
Mark West Pnt Nr RRV,34295.74,45.09772934,No
Luna di Luna Chard/Pnt Grig,31191.65,39.80619813,No
Franzia Chianti Tap,32300.58,41.8912292,No
Ken Wright Clrs Willa Pnt Nr,26215.12,28.56946678,No
Grayson Cellars Cab Svgn Pas,28198.59,33.76083698,No
14 Hands Red Blend Stampede,25884.53,27.87004439,No
Beringer Classic Moscato,31986.41,41.68235823,No
Vindicated Cab Svgn,30749.93,39.33839849,No
Josiah Bartlett Apple Brandy,25087.17,25.71740854,No
Gallo X Dry Vermouth,28191.15,33.92394422,No
Ponzi Tavola Pnt Nr,26047.33,28.59628991,No
Guigal Cotes du Rhone Rose,28406.05,34.65680726,No
Darioush Cab Svgn,22071.62,15.9285091,No
Sutter Home Pnt Grigio Cal,36990.25,42.21842639,No
Righetti Amarone Valpo Clsc,29107.9,36.40571804,No
The Naked Grape Moscato,25859.34,28.43305359,No
F Coppola Diamond Red,29638.81,37.61672618,No
Sean Minor 4B Pinot Noir,26796.38,31.05217944,No
Tullibardine Single Malt,23345.33,20.90949239,No
Whitehall Lane Cab Svgn Napa,33111.26,44.2424118,No
Brinley Shipwreck Coconut Cr,22649.22,18.49838537,No
Simi Landslide Cab Svgn Alex,31656.67,41.70151188,No
Primaterra Prosecco,25889.53,28.71844332,No
Charles & Charles Red,30151.89,38.80118294,No
Smirnoff Sourced Pineapple,22059.18,16.39154311,No
Acrobat King Est Rose Pnt Nr,31785.28,41.9961693,No
Broadbent Vinho Verde Rose,26608.49,30.74308238,No
The Beach House Chard,28987.25,36.4506809,No
H3 Horse Heaven Hills Red Co,26609.49,30.77883116,No
Sequin Delicately Pnt Grigio,26327.05,30.0362175,No
Antinori Villa Wh,29022.83,36.73935312,No
Clement Select Barrel Rhum,28296.48,35.18769826,No
Stolichnaya 802 Glass Pack,22139.13,17.26061503,No
Sokol Blosser Evolution Whit,28087.64,34.86387607,No
Fonseca Bin No 27,28262.46,35.32056304,No
Geyser Peak Znfdl,26718.56,31.67056907,No
M Chiarlo Barbera D'Asti,30266.87,39.73410531,No
Damilano Lecinquevgne Barolo,29230.49,37.69310744,No
Mason Clrs Svgn Bl Pomelo,20022.78,9.174799903,No
Bonterra Mendocino Org Znfdl,27377.54,33.69217979,No
Casamigos Anejo Tequila,23486.45,22.79522874,No
JP Wiser's Rye,27954.86,35.18965933,No
Belle Glos Alturas Pnt Nr,25995.22,30.30641787,No
Bargetto Chaucer's Hney Mead,26447.58,31.68146197,No
Arrow Brown Creme de Cacao,24832.92,27.25462813,No
Chivas Royal Salute,20268.76,10.97876732,No
Four Roses 16 Private Slctn,18753.32,3.940635578,No
Plungerhead Lodi Cab Svgn,23864.36,24.54111487,No
Burnetts Peach Vodka,28067.33,35.86871284,No
Stone Cellars Pnt Grigio,30323.58,40.65090599,No
Frogs Leap Svgn Bl Napa,27671.01,35.01646669,No
Hennessy Privilege VSOP VAP,23284.05,22.81896835,No
Hardys Chard Ausl,29349.59,38.79164922,No
Layer Cake Centrl Cst Pnt Nr,27231.14,34.09339455,No
Barefoot Bubbly Peach Fusion,26823.15,33.15102812,No
Lockwood Pnt Nr,26806.45,33.29161452,No
Rye Harbor Vodka,25851.63,30.86033647,No
Di Padrino Sweet Vermouth,26902.33,33.57266824,No
Belle Glos Clark & Telephone,24740.46,27.76815791,No
Moonlight Meadery Apple Pie,24291.3,26.44576453,No
Ch de Sancerre Sancerre,27899.89,36.10067997,No
House Wine Cab Svgn,21749.91,18.06241957,No
Tom Gore Chardonnay CA,21827.09,18.36887098,No
Fantini Monteplciano D'Abruz,27395.63,35.02073141,No
Barefoot Wh Znfdl Cal,47782.64,33.42076322,No
Skyy Infusions Cranberry,22008.69,19.25689353,No
Ecco Domani Merlot Venezie,26973,34.27149372,No
Grand Mayan Silver Agave,22717.16,21.97426967,No
Dom Ste Michelle Brut Cuvee,27837.42,36.39119574,No
T-Vine Grenache Napa,26727.17,33.75583722,No
Midnight Moon Cherry,29525.23,40.04856186,No
Casa Liliana Good Pnt Grg,27656.78,36.09321114,No
Sauza Giro Gold Tequila,24806.86,28.91055136,No
(RI) 1,21519.09,18.06066149,No
Zenato Valpolicella Clsc,27495.42,35.90801668,No
Rodney Strong Rsv Alex Vy CS,24123.97,27.18715037,No
Kinky Pink Liqueur,24732.67,28.98203065,No
Cockburns Special RSV,25538.34,31.26961267,No
Old New England Egg Nog,45725.91,27.29957923,No
Latour Pinot Noir Valmoissin,25370.78,30.98454206,No
Carlo Rossi Rhine Calif,27571.87,35.88955208,No
Catena RSV Chard,26265.33,33.52453596,No
Trefethen Cab Svgn,21698.98,19.53557264,No
Ch Graville Lacoste Graves,23793.39,26.65198192,No
Taylor Fladgate LBV Port,26456.27,34.11542897,No
Girard Cab Svgn,29875.77,41.68813055,No
Middle Sister Rebel Red,27327.24,36.27311064,No
Long Barn Chardonnay,22242.29,21.74286011,No
Gentleman's Collection Cab S,33807.96,48.65218132,No
Dekuyper Blue Curacao,26447.15,20.90964906,No
Torino Don David RSV Malbec,28912.35,40.01110252,No
Landhaus Mayer Gruner Veltli,24705.77,29.81396653,No
Crown Royal Vanilla,20158.7,14.0123123,No
Loft Cab Svgn,24312.77,28.77055967,No
The Federalist 1776 Zinfande,22478.59,23.01585642,No
J Seeds Apple Cider Whiskey,25341.4,9.908805619,No
Camus Grand VSOP Elegance,22903.68,24.65961802,No
Flip Flop Pnt Grigio,28074.4,35.0243909,No
Edna Valley Paragon Pnt Grig,17312.78,0.481956104,No
Neyers Vyd Chard Carneros,28625.5,39.83797663,No
Cannonball Chard,30223.99,43.04573949,No
DeLeon Reposado Tequila,19236.05,10.66773064,No
Mirassou Merlot Cal,28571.4,39.88575989,No
Masi Amarone Costasera Valp,23696.05,27.62186103,No
Anne Amie Pnt Nr,23639.89,27.46615995,No
Stoli Elite Vodka,18798.01,8.806783271,No
Bonterra Merlot Organic Mndc,24637.51,30.54492926,No
Angel's Envy Rye,34475.69,50.40505353,No
Black Box Merlot,27371.68,37.53357485,No
El Tesoro Anejo Gold Tequil,20918.88,18.34648891,No
Stagg Jr Bourbon,23395.32,27.00540108,No
Fabrizia's Italian Margarita,29866.92,42.84003841,No
St Urbans-Hof Rsl,24373.25,30.00112829,No
Smirnoff Sourced Cran/Apple,22090.86,22.77032221,No
Champy Brut Sonoma Cnty,17344.15,1.662981466,No
Kendall Jackson Vntr RSV Zin,31494.9,45.86425104,No
